big_demand,prob_lead_demand
95,0.040232490136714712
96,0.038691894407356063
97,0.036826680421387925
98,0.034693715340259959
99,0.03235414515877489
100,0.029870620419342454
101,0.027304685759286906
102,0.024714471305549705
103,0.02215278911180206
104,0.019665698984836878
105,0.017291568986330788
106,0.015060619966314512
107,0.012994913279012501
108,0.011108718036166296
109,0.0094091796160527177
110,0.00789720455487094
111,0.006568477581572133
112,0.0054145330972834027
113,0.0044238142446652237
114,0.0035826661863681249
93,0.042150210271120571
94,0.041398652499445188
