big_demand,prob_lead_demand
228,0.0021926854963051122
227,0.0025529271756485929
226,0.0029593172045787705
209,0.018249452094283875
208,0.019477057736496196
207,0.02068778156756311
206,0.021868122746915096
205,0.02300413770954983
204,0.024081695198623732
203,0.025086753245870383
202,0.026005651089772833
201,0.026825408015900547
200,0.027534020358063349
199,0.028120747464823313
198,0.028576377352754017
197,0.028893463059169806
225,0.003415286910031136
224,0.003924071817390044
223,0.0044886133923321544
222,0.0051114521477475146
221,0.0057946139722163011
220,0.0065394920837916993
219,0.0073467275519356629
218,0.0082160918349790425
217,0.00914637522206124
216,0.010135285416920827
215,0.011179360726319334
214,0.012273902390329447
213,0.013412930490732776
212,0.014589167578516343
211,0.015794053660674007
210,0.017017795477675832
