big_demand,prob_demand
460,7.430583589003955E-08
461,2.0545191730305237E-08
383,0.021384350516620534
384,0.021328815918160226
385,0.021214801978300637
386,0.021043312818712655
387,0.020815794068169351
388,0.020534113381279487
389,0.020200535963298571
390,0.019817695536362642
391,0.019388561250364558
392,0.01891640109841124
393,0.018404742441526803
394,0.017857330279491837
395,0.017278083924242783
396,0.016671052739205171
397,0.016040371602687245
398,0.0153902167366389
399,0.014724762514519213
400,0.01404813982471566
401,0.013364396520057581
402,0.012677460430700869
403,0.011991105358337386
404,0.011308920405644986
405,0.010634282927501751
406,0.0099703353210913188
407,0.0093199805752237127
408,0.0086858352143716518
409,0.0080702360674701785
410,0.0074752330719137991
411,0.0069025986394404991
412,0.0063538011406039669
413,0.0058300237961208283
414,0.0053321718029672293
415,0.004860882413544005
416,0.0044165376346914694
417,0.0039992925239275921
418,0.0036090643446780625
419,0.0032455658668004727
420,0.0029083247982361893
421,0.0025967039857746153
422,0.0023099220294264368
423,0.0020470739747163107
424,0.0018071517720822225
425,0.0015890642216241774
426,0.0013916561537337477
427,0.0012137266306826114
428,0.0010540459900775291
429,0.00091137158725966279
430,0.0007844621293594757
431,0.00067209052802754494
432,0.00057305523017224579
433,0.00048619001580227659
434,0.00041037227888750992
435,0.00034452983074584087
436,0.00028764628569794416
437,0.00023876510558548428
438,0.00019699239330024266
439,0.00016149853587889585
440,0.00013151880519347655
441,0.00010635302905757078
442,8.5364447934937465E-05
443,6.7977872642563858E-05
444,5.3677256736271363E-05
445,4.2002793890388916E-05
446,3.254764575350099E-05
447,2.4954399685027962E-05
448,1.8911348647256216E-05
449,1.4148677534031491E-05
450,1.0434631549754793E-05
451,7.5717331023866018E-06
452,5.393104237562884E-06
453,3.7589421160022832E-06
454,2.5531856206658758E-06
455,1.6804020650167672E-06
456,1.0629143380349911E-06
457,6.3818082480693736E-07
459,1.7857098050887442E-07
458,3.5643321723499774E-07
