s_Q,prob_lead_lifetime
1830,5.0937869213834368E-22
1829,4.7453223155027977E-21
1828,2.4842233235989714E-20
1827,9.6240754697013254E-20
1826,3.0729709452991296E-19
1825,8.5548713395764579E-19
1824,2.1479612552714737E-18
1823,4.9734124394191811E-18
1822,1.0785273158756049E-17
1821,2.2154484535942764E-17
1820,4.3475197874093189E-17
1819,8.20409668714218E-17
1818,1.4965505395298304E-16
1817,2.6499991966970856E-16
1816,4.5707219338703893E-16
1815,7.7009592151946263E-16
1814,1.2704654493758463E-15
1813,2.0564482812113141E-15
1812,3.2716079322484807E-15
1811,5.1231996353145616E-15
1810,7.9071629595873791E-15
1809,1.2041803258163594E-14
1808,1.811284041311056E-14
1807,2.693323496854485E-14
1806,3.9622109889102367E-14
1805,5.7708208214166959E-14
1804,8.326470700272905E-14
1803,1.1908389828679459E-13
1802,1.6890230946977482E-13
1801,2.37689340336736E-13
1800,3.3201552510416778E-13
1799,4.605201827945801E-13
1798,6.3450261011153119E-13
1797,8.6866622772534173E-13
1796,1.1820513628487762E-12
1795,1.5991998095611228E-12
1794,2.1516031495105781E-12
1793,2.8794972628179965E-12
1792,3.8340777661623754E-12
1791,5.0802255698995893E-12
1790,6.6998486737299619E-12
1789,8.7959660870443748E-12
1788,1.1497682776845622E-11
1787,1.4966231273487634E-11
1786,1.9402286516422137E-11
1785,2.505479627085547E-11
1784,3.2231610626703743E-11
1783,4.1312241406154617E-11
1782,5.2763136530712937E-11
1781,6.7155916385518677E-11
1780,8.51890899030637E-11
1779,1.0771384849249468E-10
1778,1.3576462717866258E-10
1777,1.7059522559746531E-10
1776,2.1372139813178329E-10
1775,2.6697095388046938E-10
1774,3.32542554853761E-10
1773,4.1307456641416986E-10
1772,5.1172549927587075E-10
1771,6.3226778919349581E-10
1770,7.7919689078052345E-10
1769,9.57857917775822E-10
1768,1.1745923457088144E-09
1767,1.4369076065865778E-09
1766,1.7536727513229416E-09
1765,2.1353437366218195E-09
1764,2.5942223114617257E-09
1763,3.1447529368169236E-09
1762,3.8038626734533436E-09
1761,4.5913495192429211E-09
1760,5.5303252721462042E-09
1759,6.64771964050089E-09
1758,7.9748530211595379E-09
1757,9.5480861209037671E-09
1756,1.1409555409873145E-08
1755,1.3608004269783802E-08
1754,1.6199720636578942E-08
1753,1.9249592938716514E-08
1752,2.2832297200131122E-08
1751,2.7033629312236246E-08
1750,3.1951997682981012E-08
1749,3.7700092743299743E-08
1748,4.4406751132112819E-08
1747,5.2219033789574527E-08
1746,6.13045386630589E-08
1745,7.1853970269221878E-08
1744,8.4083989955337849E-08
1743,9.8240372360037731E-08
1742,1.1460149528263718E-07
1741,1.3348219192543335E-07
1740,1.5523799626750927E-07
1739,1.8026981415333049E-07
1738,2.0902905452504893E-07
1737,2.4202325708286804E-07
1736,2.7982225451053074E-07
1735,3.2306490923892529E-07
1734,3.7246646652431349E-07
1733,4.2882656737153475E-07
1732,4.9303796651778325E-07
1731,5.6609600228856821E-07
1730,6.4910886662192138E-07
1729,7.4330872490571775E-07
1728,8.5006373646038112E-07
1727,9.7089102749778586E-07
1726,1.1074706691677286E-06
1725,1.2616607138353547E-06
1724,1.4355133429841229E-06
1723,1.6312921800759172E-06
1722,1.8514908212879277E-06
1721,2.0988526362492154E-06
1720,2.3763918896816603E-06
1719,2.6874162331730719E-06
1718,3.0355506141366781E-06
1717,3.4247626463032044E-06
1716,3.8593894828114893E-06
1715,4.3441662290737224E-06
1714,4.8842559280554724E-06
1713,5.4852811453935623E-06
1712,6.1533571758425958E-06
1711,6.8951268858624043E-06
1710,7.7177971997043373E-06
1709,8.629177228098567E-06
1708,9.6377180295643621E-06
1707,1.0752553984442575E-05
1706,1.1983545750969749E-05
1705,1.3341324761068047E-05
1704,1.4837339201010471E-05
1703,1.6483901408740197E-05
1702,1.8294236605384998E-05
1701,2.0282532863430054E-05
1700,2.2463992198118521E-05
1699,2.4854882651972741E-05
1698,2.7472591224909623E-05
1697,3.0335677484313163E-05
1696,3.3463927670684473E-05
1695,3.6878409095183641E-05
1694,4.0601524605589688E-05
1693,4.4657066877022335E-05
1692,4.9070272263293612E-05
1691,5.3867873924099412E-05
1690,5.9078153922539312E-05
1689,6.4730993966803353E-05
1688,7.08579244494213E-05
1687,7.7492171417392077E-05
1686,8.466870108695189E-05
1685,9.2424261497873385E-05
1684,0.00010079742088418814
1683,0.00010982860232128106
1682,0.00011956011419360115
1681,0.00013003617601297412
1680,0.00014130293910488424
1679,0.00015340850166931935
1678,0.00016640291771405697
1677,0.00018033819935180735
1676,0.00019526831194863851
1675,0.00021124916160977797
1674,0.00022833857449043075
1673,0.00024659626742384362
1672,0.00026608380936668865
1671,0.00028686457317308837
1670,0.00030900367722343008
1669,0.00033256791645266704
1668,0.00035762568234520159
1667,0.00038424687148980695
1666,0.00041250278231846384
1665,0.00044246599968752868
1664,0.00047421026699835867
1663,0.00050781034559741736
1662,0.00054334186124296413
1661,0.00058088113747663988
1660,0.00062050501579355541
1659,0.00066229066256374058
1658,0.00070631536272090345
1657,0.00075265630030120012
1656,0.00080139032598494089
1655,0.00085259371186757976
1654,0.00090634189376273468
