StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
4,19_1,2017-01-02,61.43934902769468,,-1,1
4,19_1,2017-01-03,43.59001355013884,,-1,1
4,19_1,2017-01-04,64.0854880728692,,-1,1
4,19_1,2017-01-05,62.431323093240294,,-1,1
4,19_1,2017-01-06,33.92617060086083,,-1,1
4,19_1,2017-01-07,54.79380271051142,,-1,1
4,19_1,2017-01-08,47.529234243546234,,-1,1
4,19_1,2017-01-09,64.86707515389136,,-1,1
4,19_1,2017-01-10,37.27112069545996,,-1,1
4,19_1,2017-01-11,30.58808471262934,,-1,1
4,19_1,2017-01-12,36.79966743043747,,-1,1
4,19_1,2017-01-13,44.57925696822398,,-1,1
4,19_1,2017-01-14,42.785280485316065,,-1,1
4,19_1,2017-01-15,32.672662721086596,,-1,1
4,19_1,2017-01-16,52.19957432757992,,-1,1
4,19_1,2017-01-17,47.17043766532222,,-1,1
4,19_1,2017-01-18,45.16851049704455,,-1,1
4,19_1,2017-01-19,52.50295418642341,,-1,1
4,19_1,2017-01-20,68.5329154944722,,-1,1
4,19_1,2017-01-21,51.698605729755656,,-1,1
4,19_1,2017-01-22,57.09406076075548,,-1,1
4,19_1,2017-01-23,36.93366834400419,,-1,1
4,19_1,2017-01-24,64.0854880728692,,-1,1
4,19_1,2017-01-25,29.314878358595067,,-1,1
4,19_1,2017-01-26,28.852533210923117,,-1,1
4,19_1,2017-01-27,29.211438051577467,,-1,1
4,19_1,2017-01-28,64.34472510525899,,-1,1
4,19_1,2017-01-29,33.98719730746528,,-1,1
4,19_1,2017-01-30,49.751474125946714,,-1,1
4,19_1,2017-01-31,47.17043766532222,,-1,1
4,19_1,2017-02-01,54.368455945093956,,-1,1
4,19_1,2017-02-02,40.324304608012206,,-1,1
4,19_1,2017-02-03,28.398147873920927,,-1,1
4,19_1,2017-02-04,70.24409815127362,,-1,1
4,19_1,2017-02-05,59.98724921292881,,-1,1
4,19_1,2017-02-06,35.68279984844972,,-1,1
4,19_1,2017-02-07,40.39867376662486,,-1,1
4,19_1,2017-02-08,55.98441083283748,,-1,1
4,19_1,2017-02-09,55.2231754032195,,-1,1
4,19_1,2017-02-10,38.30489149846744,,-1,1
4,19_1,2017-02-11,76.99015483464427,,-1,1
4,19_1,2017-02-12,74.44749837218619,,-1,1
