big_demand,prob_demand
1107,1.6999946248153294E-06
1106,3.7509760210064767E-06
1105,6.1998179071436578E-06
1104,9.0978175701064614E-06
1103,1.2500937201639382E-05
1102,1.6470039890023298E-05
1101,2.107111777364487E-05
1100,2.6375509696876442E-05
1099,3.2460105557013228E-05
1098,3.9407534397145971E-05
1097,4.730633318714319E-05
1096,5.62510931463384E-05
1095,6.6342580400232279E-05
1094,7.7687827732259907E-05
1093,9.0400194192971614E-05
1092,0.00010459938936531806
1091,0.00012041145915767859
1090,0.00013796873010759293
1089,0.00015740970932970035
1088,0.00017887893743156008
1087,0.00020252679195098585
1086,0.00022850923913721578
1085,0.00025698753220477675
1084,0.00028812785453110359
1083,0.00032210090664453193
1082,0.00035908143625491395
1081,0.00039924771101154595
1080,0.00044278093412773175
1079,0.0004898646034841393
1078,0.00054068381530848763
1077,0.000595424514022441
1076,0.00065427269034222285
1075,0.00071741353021117311
1074,0.00078503051762595082
1073,0.00085730449488632217
1072,0.00093441268424748628
1071,0.0010165276753774986
1070,0.0011038163834164096
1069,0.0011964389827944276
1068,0.0012945478222888146
1067,0.0013982863270815755
1066,0.0015077878938190136
1065,0.0016231747848683517
1064,0.0017445570281151138
1063,0.0018720313287466049
1062,0.0020056799995231251
1061,0.0021455699160494459
1060,0.0022917515035264626
1059,0.0024442577613891171
1058,0.0026031033321237884
1057,0.0027682836204094971
1056,0.0029397739685454532
1055,0.0031175288939160242
1054,0.0033014813940064592
1053,0.0034915423242218354
1052,0.003687599853480765
1051,0.0038895190022575255
1050,0.0040971412674331922
1049,0.00431028433799152
1048,0.00452874190525846
1047,0.0047522835710382917
1046,0.0049806548566439296
1045,0.005213577315453871
1044,0.0054507487512547087
1043,0.00569184354424283
1042,0.005936513086163343
1041,0.0061843863256548235
1040,0.0064350704244443028
1039,0.006688151524596864
1038,0.0069431956265648019
1037,0.0071997495773030171
1036,0.00745734216721683
1035,0.0077154853341863143
1034,0.0079736754723657988
1033,0.0082313948428898529
1032,0.0084881130830269519
1031,0.0087432888097124552
1030,0.0089963713127648812
1029,0.0092468023324468636
1028,0.0094940179153796319
1027,0.0097374503421614085
1026,0.0099765301193823278
1025,0.010210688028076995
1024,0.010439357220019072
1023,0.010661975352646793
1022,0.010877986752823223
1021,0.01108684459908864
1020,0.011288013111563182
1019,0.011480969738214938
1018,0.011665207325829851
1017,0.011840236263714263
1016,0.012005586587935454
1015,0.012160810033767403
1014,0.012305482023964835
1013,0.012439203580542641
1012,0.012561603147895162
1011,0.012672338315352494
1010,0.012771097427641544
1009,0.0128576010721971
1008,0.012931603432852637
1007,0.012992893500128782
1006,0.013041296129125385
1005,0.013076672936906083
1004,0.013098923032234826
1003,0.013104987646582888
1002,0.013097840813093358
1001,0.013077476478582803
991,0.012172894965996949
992,0.01231740742605637
993,0.012450704012452775
994,0.012572428016701239
995,0.012682254344362659
996,0.012779890980742534
997,0.012865080308757356
998,0.012937600270130906
999,0.012997265362057794
1000,0.013043927462522795
