s_Q,prob_lead_lifetime
180,1.2716666529066456E-07
179,5.1454118782193728E-07
178,1.3760754081658E-06
177,3.04018366106131E-06
176,5.9920590202190577E-06
175,1.0925336682870885E-05
174,1.8803141111347338E-05
173,3.0927843612736631E-05
172,4.9018016819837472E-05
171,7.5290154089735674E-05
170,0.00011254178794739233
169,0.00016423175531166345
168,0.00023455257128922118
167,0.0003284892248534759
166,0.00045185822128591306
165,0.00061132038521447983
164,0.000814360831189331
163,0.0010692296561589988
162,0.0013848373899581626
161,0.001770600159035268
160,0.0022362309797976628
159,0.00279147567565092
158,0.0034457946173626929
157,0.0042079947442824
156,0.005085819966089828
155,0.0060855118250251888
154,0.0072112602724005038
153,0.0084649236042690923
152,0.0098455180405683743
151,0.011348841023150171
150,0.012967165810206188
149,0.014688958357883274
148,0.016498894526423967
147,0.018377834309466632
146,0.020302993757443669
145,0.022248165872350806
144,0.024184350531794276
143,0.026080293320323904
142,0.027903228089998056
141,0.029619729983578858
140,0.031196652133468637
139,0.032602113417294624
138,0.033806499976809082
137,0.0347834400519637
136,0.03551071036668519
135,0.035971033074849577
134,0.036152725276806644
133,0.036050168355179588
132,0.035664071701546944
131,0.035001514493244124
130,0.034075759553102145
129,0.0329058443748532
128,0.031515965428801244
127,0.029934682156153612
126,0.028193975935183972
125,0.026328206178057919
124,0.024373010165104684
123,0.022364248479575494
122,0.020336805924341093
121,0.018323696070140855
120,0.016355193232024515
119,0.014458193438817752
118,0.012655493994077402
117,0.010965560173411115
116,0.0094023550543331433
115,0.0079753517246659734
114,0.0066897683774309871
113,0.0055467646931525354
112,0.0045439592965727423
111,0.0036759505170911983
110,0.0029348897273412146
109,0.0023110754447721433
108,0.0017935387789933394
107,0.0013705946572358085
106,0.0010303381846124143
105,0.00076107107216725274
104,0.00055164885846737419
103,0.00039174524563687205
102,0.00027203490853213781
101,0.00018430033883269265
100,0.00012147147848457068
99,7.76090124324303E-05
98,4.7843264470987017E-05
97,2.8280790465646542E-05
96,1.5890161798957084E-05
95,8.3772718430970029E-06
94,4.0589662876424633E-06
93,1.7420566596080793E-06
92,6.1295768470935306E-07
91,1.4139997220752618E-07
