StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
3,1_1,2017-01-02,41.73936438706455,,-1,1
3,1_1,2017-01-03,39.23801274149919,,-1,1
3,1_1,2017-01-04,40.857547705744864,,-1,1
3,1_1,2017-01-05,38.25139476227137,,-1,1
3,1_1,2017-01-06,37.76823081323792,,-1,1
3,1_1,2017-01-07,42.82545627875916,,-1,1
3,1_1,2017-01-08,43.10185815939761,,-1,1
3,1_1,2017-01-09,38.25139476227137,,-1,1
3,1_1,2017-01-10,40.0814382612188,,-1,1
3,1_1,2017-01-11,38.577231936675346,,-1,1
3,1_1,2017-01-12,42.369153919871195,,-1,1
3,1_1,2017-01-13,36.588971753793814,,-1,1
3,1_1,2017-01-14,39.32147505986067,,-1,1
3,1_1,2017-01-15,48.33013081609708,,-1,1
3,1_1,2017-01-16,42.278542623783835,,-1,1
3,1_1,2017-01-17,44.61001546097589,,-1,1
3,1_1,2017-01-18,35.674105805695916,,-1,1
3,1_1,2017-01-19,43.28722905314675,,-1,1
3,1_1,2017-01-20,44.22752295094269,,-1,1
3,1_1,2017-01-21,48.015767723955,,-1,1
3,1_1,2017-01-22,41.73936438706455,,-1,1
3,1_1,2017-01-23,38.41393763350851,,-1,1
3,1_1,2017-01-24,40.77050241437871,,-1,1
3,1_1,2017-01-25,36.05228199457881,,-1,1
3,1_1,2017-01-26,44.13247425223053,,-1,1
3,1_1,2017-01-27,43.943061250098204,,-1,1
3,1_1,2017-01-28,46.57906458590391,,-1,1
3,1_1,2017-01-29,41.91823961645842,,-1,1
3,1_1,2017-01-30,36.89950466046717,,-1,1
3,1_1,2017-01-31,39.48898245667081,,-1,1
3,1_1,2017-02-01,36.28124916871094,,-1,1
3,1_1,2017-02-02,37.21288074878512,,-1,1
3,1_1,2017-02-03,37.529133344407164,,-1,1
3,1_1,2017-02-04,39.23801274149919,,-1,1
3,1_1,2017-02-05,41.119914578135,,-1,1
3,1_1,2017-02-06,39.0716679942901,,-1,1
3,1_1,2017-02-07,43.943061250098204,,-1,1
3,1_1,2017-02-08,45.1907256135179,,-1,1
3,1_1,2017-02-09,38.41393763350851,,-1,1
3,1_1,2017-02-10,41.20778259172966,,-1,1
3,1_1,2017-02-11,44.899317304921894,,-1,1
3,1_1,2017-02-12,38.089598914689844,,-1,1
