big_demand,prob_demand
525,0.018247429776617356
526,0.018179617488186521
527,0.018075594810384097
528,0.01793600937109811
529,0.017761707269463342
530,0.017553724880227415
531,0.017313279017761415
532,0.01704175558642286
533,0.016740696860547456
534,0.016411787551595423
535,0.016056839831744791
536,0.01567777749239711
537,0.015276619422579562
538,0.014855462596078207
539,0.014416464757353514
540,0.01396182699494627
541,0.013493776387292057
542,0.013014548899770818
543,0.012526372703598649
544,0.012031452077017876
545,0.011531952037373283
546,0.011029983839305655
547,0.010527591459685938
548,0.010026739174297979
549,0.00952930031489974
550,0.0090370472783977574
551,0.0085516428426964056
552,0.0080746328265683814
553,0.0076074476452329537
554,0.0071513815078154868
555,0.0067075981274121932
556,0.0062771287515710006
557,0.0058608794494052919
558,0.0054596147681109809
559,0.005073968670848316
560,0.0047044473076079492
561,0.0043514327906134243
562,0.0040151878797832479
563,0.0036958702004059409
564,0.0033935202661484684
565,0.0031080780059826226
566,0.002839390012434947
567,0.0025872171689854126
568,0.0023512425498667432
569,0.0021310794887596605
570,0.0019262797173995193
571,0.0017363414807666339
572,0.0015607175421708459
573,0.0013988229989936756
574,0.0012500428379442505
575,0.0011137391672401417
576,0.00098925807196419634
577,0.00087593604780140087
578,0.000773105977263047
579,0.00068010262120900917
580,0.000596267606849002
581,0.00052095390132486977
582,0.00045352976735319177
583,0.00039338220416672081
584,0.00033991988308149356
585,0.00029257559240124421
586,0.00025080821103820182
587,0.00021410423418230534
588,0.00018197887760636384
589,0.00015397678978108765
590,0.0001296724029281617
591,0.00010866995550437163
592,9.060321943136365E-05
593,7.5134965711401962E-05
594,6.1956201946709776E-05
595,5.0785214754537845E-05
596,4.1366449185956758E-05
597,3.34692560553441E-05
598,2.6886536609493978E-05
599,2.1433312248495546E-05
600,1.6945245092204451E-05
601,1.3277133102895461E-05
602,1.0301401263015137E-05
603,7.9066080034258824E-06
604,5.9959837188581489E-06
605,4.486015830112995E-06
606,3.3050924930427774E-06
607,2.3922147475446256E-06
608,1.6957846789489537E-06
609,1.1724750598366206E-06
610,7.8618397957456786E-07
611,5.070761746244806E-07
612,3.1071116306138643E-07
613,1.7725687463363033E-07
614,9.0786260578721384E-08
615,3.8653367357379072E-08
616,1.0944562393422833E-08
