s_Q,prob_lead_lifetime
6769,0.00011430980010113143
6768,0.00011011751375857255
6767,0.00010605673310673747
6766,0.00010212422094111397
6765,9.8316786659775025E-05
6764,9.46312868128796E-05
6763,9.10646255955832E-05
6762,8.7613755285695114E-05
6761,8.4275676627437959E-05
6760,8.1047439162681913E-05
6759,7.79261415110435E-05
6758,7.4908931600249846E-05
6757,7.19930068481819E-05
6756,6.9175614298017037E-05
6755,6.6454050707900983E-05
6754,6.3825662596579851E-05
6753,6.1287846246430662E-05
6752,5.8838047665324217E-05
6751,5.6473762508757659E-05
6750,5.4192535963688868E-05
6749,5.1991962595499956E-05
6748,4.9869686159513431E-05
6747,4.7823399378473563E-05
6746,4.5850843687398173E-05
6745,4.3949808947194674E-05
6744,4.2118133128421866E-05
6743,4.0353701966564877E-05
6742,3.8654448590176879E-05
6741,3.7018353123223544E-05
6740,3.5443442262949827E-05
6739,3.3927788834570624E-05
6738,3.2469511324065734E-05
6737,3.1066773390340556E-05
6736,2.9717783357992795E-05
6735,2.8420793691901118E-05
6734,2.7174100454831507E-05
6733,2.5976042749231174E-05
6732,2.4825002144356494E-05
6731,2.3719402089855888E-05
6730,2.2657707316903385E-05
6729,2.1638423227952361E-05
6728,2.0660095276152289E-05
6727,1.9721308335444192E-05
6726,1.8820686062323942E-05
6725,1.7956890250234519E-05
6724,1.712862017751991E-05
6723,1.6334611949846672E-05
6722,1.5573637837970278E-05
6721,1.4844505611694625E-05
6720,1.4146057870846176E-05
6719,1.3477171374054318E-05
6718,1.2836756366102827E-05
6717,1.2223755904587713E-05
6716,1.1637145186589749E-05
6715,1.1075930876041292E-05
6714,1.0539150432439838E-05
6713,1.0025871441532696E-05
6712,9.5351909485703314E-06
6711,9.0662347946985958E-06
6710,8.6181569570335937E-06
6709,8.1901388929364548E-06
6708,7.78138888897912E-06
6707,7.3911414150671556E-06
6706,7.0186564841597245E-06
6705,6.6632190180025845E-06
6704,6.3241382192652873E-06
6703,6.0007469504503279E-06
6702,5.6924011199179587E-06
6701,5.3984790753482149E-06
6700,5.1183810049387921E-06
6699,4.8515283466157753E-06
6698,4.5973632055129772E-06
6697,4.3553477799546775E-06
6696,4.1249637961565688E-06
6695,3.905711951839881E-06
6694,3.6971113689346342E-06
6693,3.498699055529566E-06
6692,3.3100293772081781E-06
6691,3.1306735378931086E-06
6690,2.960219070304247E-06
6689,2.7982693361197939E-06
6688,2.6444430359138617E-06
6687,2.4983737289293274E-06
6686,2.3597093627298505E-06
6685,2.2281118127616079E-06
6684,2.1032564318414852E-06
6683,1.9848316095761529E-06
6682,1.8725383417039546E-06
6681,1.7660898093401808E-06
6680,1.6652109680950624E-06
6679,1.5696381470233789E-06
6678,1.4791186573545663E-06
6677,1.3934104109427173E-06
6676,1.3122815483669945E-06
6675,1.2355100766044183E-06
6674,1.1628835161891666E-06
6673,1.0941985577649902E-06
6672,1.0292607279303733E-06
6671,9.67884064269587E-07
6670,9.0989079945667934E-07
6669,8.5511105431385741E-07
6668,8.0338253970049083E-07
6667,7.545502671042263E-07
6666,7.0846626780132779E-07
6665,6.6498932044936569E-07
6664,6.2398468697181669E-07
6663,5.8532385659090825E-07
6662,5.48884297862148E-07
6661,5.1454921856152168E-07
6660,4.8220733327408519E-07
6659,4.5175263853087006E-07
6658,4.2308419533941206E-07
6657,3.961059189519856E-07
6656,3.7072637571461885E-07
6655,3.4685858683925706E-07
6654,3.2441983894098826E-07
6653,3.0333150118203606E-07
6652,2.8351884886424581E-07
6651,2.6491089331203367E-07
6650,2.4744021788824204E-07
6649,2.3104281998597768E-07
6648,2.1565795884038214E-07
6647,2.0122800900528439E-07
6646,1.8769831934089745E-07
6645,1.7501707736005629E-07
6644,1.631351787819896E-07
6643,1.5200610214426556E-07
6642,1.4158578832528528E-07
6641,1.3183252483160054E-07
6640,1.2270683470630014E-07
6639,1.1417136991680383E-07
6638,1.0619080908257513E-07
6637,9.8731759405529543E-08
6636,9.1762662668242838E-08
6635,8.5253705167471111E-08
6634,7.917673145295579E-08
6633,7.3505161743999155E-08
6632,6.8213912898858515E-08
6631,6.3279322814606247E-08
