s_Q,prob_lead_lifetime
221,1.8591628780813394E-17
220,2.3487645252873991E-16
219,1.6545673586480988E-15
218,8.55710326171475E-15
217,3.6182435794125688E-14
216,1.3230605993087357E-13
215,4.3275980352852046E-13
214,1.294621079081235E-12
213,3.5974957517566064E-12
212,9.3915441557762739E-12
211,2.3231181520018747E-11
210,5.4814450045600489E-11
209,1.24025166096588E-10
208,2.7026073784678553E-10
207,5.69186573246948E-10
206,1.1620186889306722E-09
205,2.3054145281938448E-09
204,4.4544657357757427E-09
203,8.3976718561837464E-09
202,1.5471795489210028E-08
201,2.7896950780492466E-08
200,4.9289063675981244E-08
199,8.5428941687891393E-08
198,1.4539558202728304E-07
197,2.4320690180044714E-07
196,4.0015440530396125E-07
195,6.480695664260325E-07
194,1.0338183533577562E-06
193,1.6253848331552197E-06
192,2.5199723614993285E-06
191,3.8546171131827813E-06
190,5.8198674441613073E-06
189,8.6771256138441691E-06
188,1.2780265546373769E-05
187,1.8602119549677645E-05
186,2.6766354816429683E-05
185,3.8085123005556328E-05
184,5.3602649541018912E-05
183,7.4644621548396463E-05
182,0.00010287282614873388
181,0.0001403439811267617
180,0.000189571092214121
179,0.0002535849792072718
178,0.00033599286177668069
177,0.00044103012222457987
176,0.00057360061624849175
175,0.00073930024539811733
174,0.000944418007594337
173,0.0011959084824011573
172,0.0015013297648035222
171,0.00186874130945903
170,0.002306557049226447
169,0.002823350549859749
168,0.0034276108719690523
167,0.0041274502115890392
166,0.0049302672211813132
165,0.005842373068817284
164,0.0068685906255704357
163,0.0080118404899723328
162,0.0092727306408167034
161,0.010649169111352387
160,0.012136020948957349
159,0.013724831627566738
158,0.015403638811604866
157,0.017156892780210996
156,0.018965502832781811
155,0.020807022624102271
154,0.022655981732148146
153,0.024484364059898206
152,0.026262226228922089
151,0.02795844133755071
150,0.029541545794632498
149,0.030980659900793326
148,0.032246446932588491
147,0.033312071153155494
146,0.03415411281245994
145,0.034753398086959125
144,0.035095704179580314
143,0.035172304435591731
142,0.034980325142447082
141,0.034522894326992543
140,0.03380907285635508
139,0.03285356889534647
138,0.031676247611764352
137,0.030301458270617119
136,0.028757209869690121
135,0.027074233673605869
134,0.025284975957643112
133,0.023422566690194709
132,0.021519809656920828
131,0.019608236738531376
130,0.017717263951895011
129,0.015873479857778577
128,0.014100088552435336
127,0.012416520292566655
126,0.010838213477166736
125,0.009376562825383114
124,0.00803902067907927
123,0.0068293318504542028
122,0.0057478776272361859
121,0.0047921015958793875
120,0.0039569888584597588
119,0.0032355708809518754
118,0.0026194303878064843
117,0.0020991840966369207
116,0.0016649253043755868
115,0.0013066130136071379
114,0.0010143990613226534
113,0.00077888926000952026
112,0.00059133862184643324
111,0.00044378412288057553
110,0.00032912106464972295
109,0.00024113086918359575
108,0.00017446912844624007
107,0.00012462300218557215
106,8.7846736938443725E-05
105,6.1083302734981368E-05
104,4.1879058066975466E-05
103,2.8297096463654512E-05
102,1.8833621636026679E-05
101,1.2340441811884241E-05
100,7.9555407839719946E-06
99,5.0427203275253482E-06
98,3.1405389530801407E-06
97,1.9201981315867863E-06
96,1.1516363029280359E-06
95,6.768597264601201E-07
94,3.8943824655779768E-07
93,2.190921726348976E-07
92,1.2036384792434779E-07
91,6.4477703021993751E-08
90,3.3623967113079762E-08
89,1.7037212303328554E-08
88,8.3700033839570331E-09
87,3.9769993221500642E-09
86,1.8223796844182094E-09
85,8.026180074458441E-10
84,3.3839491408560496E-10
83,1.3592142127597273E-10
82,5.1705941855305049E-11
81,1.8492479280169846E-11
80,6.1602606056198059E-12
79,1.888234703322689E-12
78,5.238470213675631E-13
77,1.285052309677236E-13
76,2.6915104108186046E-14
75,4.5442318564668937E-15
74,5.5455883151875968E-16
73,3.7094758032540925E-17
