s_Q,prob_lead_lifetime
382,2.0546994131970522E-18
381,2.3054474504243506E-17
380,1.4476848858768165E-16
379,6.699214050161107E-16
378,2.5443229533676245E-15
377,8.3893504901644282E-15
376,2.4841847094632389E-14
375,6.7544530975642026E-14
374,1.7126936691885429E-13
373,4.0960091116752014E-13
372,9.31830506042544E-13
371,2.02991951147623E-12
370,4.2566039891163527E-12
369,8.6283921395527987E-12
368,1.6966386002500808E-11
367,3.2456333978605995E-11
366,6.0550854574988859E-11
365,1.1039634865848162E-10
364,1.9705122533826035E-10
363,3.4487901032205407E-10
362,5.9266013549189927E-10
361,1.0011826510564357E-09
360,1.6643604666335551E-09
359,2.725306759594045E-09
358,4.3992818210926216E-09
357,7.0060639775438891E-09
356,1.1015087466326398E-08
355,1.7107682936479138E-08
354,2.6261976997340703E-08
353,3.9867489872926992E-08
352,5.9878246465847442E-08
351,8.9015314278246823E-08
350,1.310321236820677E-07
349,1.9105872425019728E-07
348,2.7604428374541557E-07
347,3.9532062403972474E-07
346,5.6131336743382838E-07
345,7.904312656166132E-07
344,1.1041683959022349E-06
343,1.5304579904273966E-06
342,2.1053205252848544E-06
341,2.8748521030093659E-06
340,3.8976018299268873E-06
339,5.2473884881859742E-06
338,7.0166069545495621E-06
337,9.32007310948719E-06
336,1.2299451967563397E-05
335,1.612830698598821E-05
334,2.1017798518921821E-05
333,2.7223045753893343E-05
332,3.50501488202933E-05
331,4.4863845809233145E-05
330,5.7095753017493434E-05
329,7.2253105806671192E-05
328,9.0927882220620551E-05
327,0.00011380615231991275
326,0.00014167745371274239
325,0.00017544394890416247
324,0.00021612907405710712
323,0.00026488534306180566
322,0.00032300092723353609
321,0.00039190459155266156
320,0.000473168535396462
319,0.00056850866162135624
318,0.00067978178515203179
317,0.0008089792934242334
316,0.00095821678849121288
315,0.0011297192764742688
314,0.0013258015260704432
313,0.0015488432952650679
312,0.0018012592248243028
311,0.0020854633183808491
310,0.0024038280709120581
309,0.0027586384681182164
308,0.0031520412556009306
307,0.0035859900647533119
306,0.0040621871768493651
305,0.0045820229019941146
304,0.005146513738626836
303,0.005756240654823659
302,0.0064112889870304168
301,0.00711119157729708
300,0.0078548768590345833
299,0.0086406236467903835
298,0.00946602438146582
297,0.010327958523952473
296,0.011222577674091358
295,0.012145303816755972
294,0.013090841863404472
293,0.014053207368549174
292,0.015025769961473163
291,0.016001312651688811
290,0.016972106751748282
289,0.017930001724684695
288,0.018866528818793537
287,0.019773016914056189
286,0.020640718587346375
285,0.0214609440228589
284,0.022225200064696953
283,0.022925331443898522
282,0.023553661024332012
281,0.024103125810552753
280,0.02456740545285031
279,0.024941040074161574
278,0.025219534430690131
277,0.025399445699823324
276,0.025478452558586433
275,0.025455403663345755
274,0.025330344153611829
273,0.025104519363813318
272,0.024780355518961749
271,0.024361417793968807
270,0.023852346712124949
269,0.023258774426149476
268,0.022587222946441284
267,0.02184498683852977
266,0.02104000329042794
265,0.020180712738742116
264,0.019275913431501156
263,0.01833461339094054
262,0.017365883219971321
261,0.016378713074670381
260,0.01538187690838813
259,0.014383806790839873
258,0.013392479730530303
257,0.012415318996024449
256,0.011459111457489622
255,0.010529941972046725
254,0.00963314533240085
253,0.0087732758050361355
252,0.0079540938178197067
251,0.007178568931241038
250,0.0064488978545363838
249,0.0057665359568223615
248,0.0051322404804636018
247,0.0045461234926823767
246,0.004007712512462353
245,0.0035160167209742567
244,0.0030695967004931782
243,0.002666635742445678
242,0.0023050109115325796
241,0.0019823622403503352
240,0.0016961586474105027
239,0.0014437594105360407
238,0.0012224702771137482
237,0.0010295935430340855
236,0.00086247167472487684
235,0.000718524276057435
234,0.00059527840802703911
233,0.00049039244942110957
232,0.000401673838130512
231,0.00032709115373559088
230,0.00026478109226699782
229,0.0002130509445613145
228,0.00017037722237310315
227,0.0001354010841378725
226,0.00010692119835189067
225,8.3884650651371958E-05
224,6.5376454695084839E-05
223,5.0608170709169159E-05
222,3.89060726804235E-05
221,2.969923900922747E-05
220,2.25078748726339E-05
219,1.6932110051326433E-05
218,1.2641455493653361E-05
217,9.3650468802543876E-06
216,6.8827548922294314E-06
215,5.0172003172263494E-06
214,3.6266777127415947E-06
213,2.5989639270643624E-06
212,1.8459669460800971E-06
211,1.2991556929981419E-06
210,9.0570183912002242E-07
209,6.2525960151695369E-07
208,4.273081045511712E-07
207,2.88982385152133E-07
206,1.933227978699554E-07
205,1.2787777049826323E-07
204,8.3601007703655344E-08
203,5.3990865667092362E-08
202,3.4426346219057455E-08
201,2.1660694640246922E-08
200,1.3439722785551726E-08
199,8.217581077518662E-09
198,4.9476914419932705E-09
197,2.9308986456328564E-09
196,1.7066067645216649E-09
195,9.7577426232693577E-10
194,5.4719662589428822E-10
193,3.0057111053733891E-10
192,1.6147951094094923E-10
191,8.4707307348199624E-11
190,4.33028237129099E-11
189,2.1524346025800993E-11
188,1.0375893110946351E-11
187,4.835728430616751E-12
186,2.1708939875576556E-12
185,9.3458516696868351E-13
184,3.8372648106619709E-13
183,1.4923301497538752E-13
182,5.4491354990272934E-14
181,1.8466239811997613E-14
180,5.7168761041107895E-15
179,1.5808477985311132E-15
178,3.7736009122518304E-16
177,7.3490220142367351E-17
176,1.0481833793840263E-17
175,8.3132614098803551E-19
