s_Q,prob_lead_lifetime
451,5.43200633467675E-10
450,8.242101531579955E-10
449,1.2402189689982448E-09
448,1.8512138586756709E-09
447,2.7417026847049761E-09
446,4.0298664594839789E-09
445,5.8797966692000268E-09
444,8.5177418748974335E-09
443,1.2253526769105105E-08
442,1.75085967208256E-08
441,2.4852489037164851E-08
440,3.50499466814448E-08
439,4.9121379083016043E-08
438,6.84199457962162E-08
437,9.4729199323602288E-08
436,1.303859794748488E-07
435,1.7843410748648137E-07
434,2.4281538558443949E-07
433,3.2860546520573773E-07
432,4.4230329891234404E-07
431,5.9218412604243522E-07
430,7.8872724288720719E-07
429,1.0451311497025308E-06
428,1.377930015627073E-06
427,1.8077267154372495E-06
426,2.3600589153853443E-06
425,3.0664157543335338E-06
424,3.9654235046646633E-06
423,5.1042191171460268E-06
422,6.540030656147971E-06
421,8.3419832075407387E-06
420,1.0593147774199058E-05
419,1.3392848840659871E-05
418,1.6859243564099674E-05
417,2.1132181810281074E-05
416,2.6376351384242757E-05
415,3.2784706702873443E-05
414,4.058217173620698E-05
413,5.0029599249184893E-05
412,6.14279581832029E-05
411,7.5122709446998615E-05
410,9.1508317509852047E-05
409,0.00011103283113516392
408,0.00013420245155246381
407,0.0001615859906041495
406,0.00019381910525704209
405,0.00023160817875088246
404,0.00027573370305331463
403,0.00032705300276105012
402,0.00038650212774986011
401,0.00045509673140327827
400,0.00053393174384932076
399,0.00062417964603138213
398,0.0007270871513538193
397,0.00084397010776333643
396,0.00097620644508279015
395,0.0011252270107420038
394,0.0012925041621649554
393,0.0014795380162332685
392,0.0016878402955249514
391,0.0019189157572828543
390,0.0021742412439186942
389,0.0024552424526677248
388,0.002763268585869541
387,0.0030995651110837115
386,0.0034652449304114906
385,0.0038612583292953386
384,0.0042883621447953012
383,0.0047470886598040838
382,0.00523771479063954
381,0.0057602321886539619
380,0.0063143189196336429
379,0.00689931341561632
378,0.00751419141027373
377,0.00815754656937856
376,0.0088275755106125443
375,0.00952206787099131
374,0.01023840202487397
373,0.010973546980818403
372,0.011724070891946459
371,0.012486156503117003
370,0.013255623730810916
369,0.014027959430560977
368,0.014798354254936957
367,0.015561746345966514
366,0.016312871443317476
365,0.017046318827810297
364,0.01775659236331328
363,0.018438175753331384
362,0.019085600996109849
361,0.019693518908113231
360,0.020256770494232371
359,0.020770457877445407
358,0.021230013463714451
357,0.021631266011692109
356,0.021970502302558446
355,0.022244523163315794
354,0.022450692686495733
353,0.022586979608883378
352,0.022651989959012832
351,0.022644990254436767
350,0.022565920720946046
349,0.022415398212174233
348,0.022194708724014089
347,0.021905789618297672
346,0.021551201888375844
345,0.021134093009725109
344,0.020658151115862923
343,0.020127551418410793
342,0.019546895945410789
341,0.018921147799986732
340,0.018255561238993124
339,0.017555608936187926
338,0.016826907825467106
337,0.016075144916595917
336,0.015306004439459349
335,0.014525097604895417
334,0.013737896173320245
333,0.012949670900038774
332,0.012165435782445605
331,0.011389898873845169
330,0.010627420256286402
329,0.0098819775857073144
328,0.00915713944191197
327,0.0084560465383797939
326,0.0077814006772414061
325,0.0071354611770976
324,0.0065200483592957863
323,0.0059365535547428547
322,0.005385954990544191
321,0.0048688388351876234
320,0.0043854246233601705
319,0.0039355942467889336
318,0.0035189236850472162
317,0.0031347166587616768
316,0.0027820394152651791
315,0.0024597559012007066
314,0.0021665626353063686
313,0.0019010226647959154
312,0.0016615980674823463
311,0.0014466805461592963
310,0.0012546197489340584
309,0.0010837490365518253
308,0.00093240850286473739
307,0.0007989651353862582
306,0.00068183007757791829
305,0.00057947302175423833
304,0.00049043382024921553
303,0.00041333145211872854
302,0.00034687052286157488
301,0.00028984550545197444
300,0.00024114295269554175
299,0.00019974192409584455
298,0.00016471287578923182
297,0.00013521526055539768
296,0.00011049407742045472
295,8.9875597969728017E-05
294,7.276248022053908E-05
293,5.8628461786005676E-05
292,4.701280304741458E-05
291,3.7514629021840725E-05
290,2.9787296340956559E-05
289,2.3532889912985632E-05
288,1.8496932972129617E-05
287,1.4463374760430361E-05
286,1.1249902353757933E-05
285,8.7036073475807847E-06
284,6.6970243739426983E-06
283,5.1245467587573866E-06
282,3.8992150070569212E-06
281,2.949866124648595E-06
280,2.2186259052624935E-06
279,1.6587220591289529E-06
278,1.2325932390754706E-06
277,9.1026743174360727E-07
276,6.679826222661267E-07
275,4.8702291554598025E-07
274,3.5274422347164593E-07
273,2.537650387985604E-07
272,1.8129956587852441E-07
271,1.2861243914139597E-07
270,9.0576326055029356E-08
269,6.33157960576644E-08
268,4.3922873284701827E-08
267,3.0231628459169827E-08
266,2.0640968776331421E-08
265,1.3976431556698866E-08
264,9.3832661304915111E-09
263,6.2443957003562286E-09
262,4.1179902891684225E-09
261,2.6903616705124756E-09
260,1.7407230994487508E-09
259,1.1150544636583853E-09
258,7.0689191744950924E-10
257,4.4333508028451171E-10
256,2.74948974737198E-10
255,1.6854566561784211E-10
254,1.020744995372568E-10
253,6.1041068534879967E-11
252,3.602328851695919E-11
251,2.0966684877176864E-11
250,1.2027210945605542E-11
249,6.7945973857934737E-12
248,3.77718574689812E-12
247,2.064350477213762E-12
246,1.108078167943283E-12
245,5.834994618502482E-13
244,3.0105527584770335E-13
243,1.519747612131688E-13
242,7.4940780191936856E-14
241,3.6032212753349541E-14
240,1.6856847068354378E-14
239,7.6545131453490237E-15
238,3.3641906411244781E-15
237,1.4262970293472622E-15
236,5.8099084141930182E-16
235,2.2628687657291656E-16
234,8.377286273827416E-17
233,2.9260402608674404E-17
232,9.5515982447061769E-18
231,2.8780246979237844E-18
230,7.8707951159629963E-19
229,1.907597629680645E-19
228,3.9530392132942508E-20
227,6.6045220333051057E-21
226,7.9622330866511133E-22
225,5.2374928536805924E-23
452,3.5492951195377354E-10
453,2.2985365989690924E-10
454,1.4748448356140632E-10
455,9.3729031746542664E-11
456,5.8975291416509041E-11
457,3.6724520426792621E-11
458,2.262242870512338E-11
459,1.3778744631940735E-11
460,8.2935197190858E-12
461,4.9303436121638273E-12
462,2.8930157271198806E-12
463,1.6743974295922486E-12
464,9.5514206016047058E-13
465,5.365504295663274E-13
466,2.9653509089060551E-13
467,1.6106676264704154E-13
468,8.5878524920029285E-14
469,4.4887927536814494E-14
470,2.2965649886893076E-14
471,1.1480862586674806E-14
472,5.5968507526865464E-15
473,2.6544338142309239E-15
474,1.2214334469714843E-15
475,5.43537093830049E-16
476,2.3300391753290953E-16
477,9.5768958977089775E-17
478,3.752245956733657E-17
479,1.3912283578188251E-17
480,4.83604772165873E-18
