big_demand,prob_demand
86,0.04458164836943803
87,0.043468947427190742
88,0.041870321005226634
89,0.039843105666234717
90,0.037456299503175632
91,0.034786896050294051
92,0.031916033156451189
93,0.02892520381689757
94,0.025892751892951763
95,0.02289083744903584
96,0.019983008486197
97,0.017222462731820213
98,0.014651121111106976
99,0.012299112194536209
100,0.010185288814406971
101,0.0083179038150202785
102,0.006696081055044374
103,0.0053111146958701632
104,0.0041482773887988938
105,0.0031885096698434675
106,0.0024100252648150866
107,0.0017897521177740222
108,0.001304555272363242
109,0.00093221313300001973
110,0.00065214089202520235
111,0.00044587272798207858
112,0.00029732733941372348
113,0.00019288971824832146
114,0.00012134639060165688
115,7.3712370412611311E-05
116,4.298645098734801E-05
117,2.3867795530786978E-05
118,1.2461638426230508E-05
119,5.99584411279873E-06
120,2.5636825461195728E-06
121,9.020483258889296E-07
122,2.0897236538677616E-07
