big_demand,prob_lead_demand
369,6.1433055550734014E-06
368,1.4558055178628097E-05
367,2.5779885670100812E-05
366,4.0431093060182742E-05
365,5.9227841418034552E-05
364,8.2986696958268545E-05
363,0.0001126301908359281
362,0.00014919109468571621
361,0.000193815082205966
360,0.0002477614495826176
359,0.00031240157867210336
358,0.00038921485057734166
357,0.00047978175399798051
356,0.000585773982346277
355,0.00070894137526654856
354,0.00085109563238161057
353,0.0010140908076814636
352,0.0011998006792847571
351,0.0014100931782384289
350,0.0016468021482214609
349,0.0019116967920801058
348,0.0022064492378028109
347,0.0025326007229753752
346,0.00289152695063801
345,0.0032844032092071178
344,0.0037121698739460236
343,0.0041754989174332385
342,0.00467476205243941
341,0.0052100011141272395
340,0.0057809012615793352
339,0.00638676754366954
338,0.0070265053335898464
337,0.0076986050920748016
336,0.0084011318732264782
335,0.009131719939905544
334,0.0098875728082409332
333,0.010665468992472026
332,0.011461773670901995
331,0.0122724564394625
330,0.013093115259161656
329,0.013919006635315291
328,0.014745081987964507
327,0.015566030082797267
326,0.016376325289542876
325,0.017170281320530438
324,0.0179421099773778
323,0.018685984301285482
322,0.019396105385974468
321,0.020066771976747243
320,0.020692451850048987
319,0.021267853851297126
318,0.021787999370778004
317,0.022248291963958618
316,0.02264458377888693
315,0.022968457059234507
314,0.02322170737225333
313,0.023401771593660185
