StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
2,17_1,2017-01-02,25.680754851572228,,-1,1
2,17_1,2017-01-03,30.145692302355755,,-1,1
2,17_1,2017-01-04,28.36231082075731,,-1,1
2,17_1,2017-01-05,22.12932387285039,,-1,1
2,17_1,2017-01-06,27.328929964176456,,-1,1
2,17_1,2017-01-07,30.454642258519943,,-1,1
2,17_1,2017-01-08,37.04656973622073,,-1,1
2,17_1,2017-01-09,22.804174686508635,,-1,1
2,17_1,2017-01-10,32.05255006441385,,-1,1
2,17_1,2017-01-11,24.340070904493526,,-1,1
2,17_1,2017-01-12,26.647559593339082,,-1,1
2,17_1,2017-01-13,29.739082292076056,,-1,1
2,17_1,2017-01-14,25.940680957681963,,-1,1
2,17_1,2017-01-15,23.93629911965821,,-1,1
2,17_1,2017-01-16,23.896307248556173,,-1,1
2,17_1,2017-01-17,32.66149568625328,,-1,1
2,17_1,2017-01-18,31.563673944495566,,-1,1
2,17_1,2017-01-19,27.237013335542613,,-1,1
2,17_1,2017-01-20,36.09391652073147,,-1,1
2,17_1,2017-01-21,25.680754851572228,,-1,1
2,17_1,2017-01-22,25.984272166120817,,-1,1
2,17_1,2017-01-23,33.05569662332977,,-1,1
2,17_1,2017-01-24,31.242336152788994,,-1,1
2,17_1,2017-01-25,26.827464624443117,,-1,1
2,17_1,2017-01-26,24.01649178732427,,-1,1
2,17_1,2017-01-27,34.09395605085886,,-1,1
2,17_1,2017-01-28,26.20339670619492,,-1,1
2,17_1,2017-01-29,21.79957673694142,,-1,1
2,17_1,2017-01-30,23.776747640267587,,-1,1
2,17_1,2017-01-31,27.421179264200052,,-1,1
2,17_1,2017-02-01,24.01649178732427,,-1,1
2,17_1,2017-02-02,34.09395605085886,,-1,1
2,17_1,2017-02-03,23.776747640267587,,-1,1
2,17_1,2017-02-04,24.66820392763951,,-1,1
2,17_1,2017-02-05,25.16912177511926,,-1,1
2,17_1,2017-02-06,22.351974358356618,,-1,1
2,17_1,2017-02-07,26.42448503014089,,-1,1
2,17_1,2017-02-08,23.69738637553502,,-1,1
2,17_1,2017-02-09,33.976811652061784,,-1,1
2,17_1,2017-02-10,27.88746980576512,,-1,1
2,17_1,2017-02-11,27.008667214503863,,-1,1
2,17_1,2017-02-12,25.29601418816315,,-1,1
