PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
Sim,4,13_1,4.0,0,2017-01-01 07:00:00,2017-01-02 07:00:00,1,False
Sim,4,16_1,4.0,0,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,4,4_1,1.0,0,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,4,8_1,2.0,0,2017-01-01 07:00:00,2017-01-03 07:00:00,1,False
Sim,4,10_1,3.0,0,2017-01-01 07:00:00,2017-01-03 07:00:00,1,False
Sim,4,8_1,2,0,2017-01-02 07:00:00,2017-01-04 07:00:00,1,False
Sim,4,14_1,4,0,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,4,7_1,2,0,2017-01-03 07:00:00,2017-01-04 07:00:00,1,False
Sim,4,5_1,2,0,2017-01-03 07:00:00,2017-01-04 07:00:00,1,False
Sim,4,15_1,4,0,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,12_1,3,0,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,4,8_1,2,0,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,4,20_1,5,0,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,19_1,5,0,2017-01-03 07:00:00,2017-01-04 07:00:00,0,False
Sim,4,3_1,1,0,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,4,11_1,3,0,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,4,18_1,5,0,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,6_1,2,0,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,8_1,2,0,2017-01-04 07:00:00,2017-01-06 07:00:00,1,False
Sim,4,8_1,2,0,2017-01-05 07:00:00,2017-01-07 07:00:00,1,False
Sim,4,2_1,1,0,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,4,8_1,2,0,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,5_1,2,0,2017-01-06 07:00:00,2017-01-07 07:00:00,1,False
Sim,4,17_1,5,0,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,10_1,3,0,2017-01-06 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,8_1,2,0,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,6_1,2,0,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,1_1,1,0,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,9_1,3,0,2017-01-07 07:00:00,2017-01-08 07:00:00,1,False
Sim,4,4_1,1,0,2017-01-08 07:00:00,2017-01-11 07:00:00,1,False
Sim,4,8_1,2,62,2017-01-08 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,13_1,4,0,2017-01-08 07:00:00,2017-01-09 07:00:00,1,False
Sim,4,8_1,2,54,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,4,18_1,5,0,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,5_1,2,0,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,19_1,5,0,2017-01-09 07:00:00,2017-01-10 07:00:00,0,False
Sim,4,12_1,3,0,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,4,15_1,4,0,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,11_1,3,0,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,4,7_1,2,0,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,4,20_1,5,0,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,14_1,4,0,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,4,3_1,1,0,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,4,8_1,2,36,2017-01-10 07:00:00,2017-01-12 07:00:00,1,False
Sim,4,8_1,2,54,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,6_1,2,149,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,10_1,3,0,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,5_1,2,0,2017-01-12 07:00:00,2017-01-13 07:00:00,1,False
Sim,4,8_1,2,54,2017-01-12 07:00:00,2017-01-14 07:00:00,1,False
Sim,4,8_1,2,72,2017-01-13 07:00:00,2017-01-15 07:00:00,1,False
Sim,4,8_1,2,90,2017-01-14 07:00:00,2017-01-16 07:00:00,1,False
