big_demand,prob_demand
377,0.018164756319247421
378,0.017556289619830259
379,0.016918692968179567
380,0.016256460460971334
381,0.015574128175002739
382,0.014876225731604961
383,0.014167229695282092
384,0.013451534192433947
385,0.012733377347107014
386,0.012016822044763563
387,0.011305721900946282
388,0.010603691412117743
389,0.0099140805229751619
390,0.0092399537629823687
391,0.0085840740249615854
392,0.0079488909815931576
393,0.0073365340626856106
394,0.0067488256777009084
395,0.0061872494598106571
396,0.0056529740947435844
397,0.0051468623804630624
398,0.0046694835688620819
399,0.0042211286039196888
400,0.0038018278460171025
401,0.0034113860847459752
402,0.003049372836480243
403,0.0027151615013270994
404,0.0024079526332864334
405,0.0021267975546509664
406,0.00187062192687949
407,0.0016382489198799031
408,0.0014284216567050682
409,0.0012398246499584612
410,0.0010711039884900382
411,0.00092088607694128537
412,0.00078779477507777028
413,0.00067046682739365293
414,0.00056756551507008925
415,0.00047779250107299966
416,0.00039989787424895608
417,0.00033268842921583267
418,0.00027503424537670117
419,0.00022587365045930135
420,0.00018421667173371855
421,0.00014914709176393946
422,0.00011982323557181228
423,9.5477622841611559E-05
424,7.5415622671840774E-05
425,5.90132497509343E-05
426,4.5714239998619438E-05
427,3.5026540913242989E-05
428,2.651834727813996E-05
429,1.9813806647846841E-05
430,1.458851128162933E-05
431,1.056488404906875E-05
432,7.5075554608482592E-06
433,5.2188175812655262E-06
434,3.53422841043978E-06
435,2.3184276825641006E-06
436,1.4612122449087453E-06
437,8.7390660982344917E-07
438,4.8605225261184441E-07
439,2.4242807834352109E-07
440,1.0040446959577318E-07
441,2.7624661094476637E-08
374,0.019772109643329851
375,0.019276831471781872
376,0.018739690555903136
