big_demand,prob_demand
113,0.028654183347259325
114,0.026268505373833812
115,0.023840645145569828
116,0.021416703928514379
117,0.019038847532976261
118,0.016744322500276351
119,0.01456472357347611
120,0.012525519942000364
121,0.010645839785335977
122,0.008938504539381692
123,0.0074102957006528958
124,0.0060624279928583984
125,0.0048911939628327843
126,0.0038887375067102551
127,0.0030439085110181489
128,0.0023431486189047076
129,0.001771359602792633
130,0.0013127109318194457
131,0.00095135133504476376
132,0.00067199952934415006
133,0.00046040061072431576
134,0.00030364566918608416
135,0.00019036190375993487
136,0.00011078810339029818
137,5.67554032946839E-05
138,2.1595673188335015E-05
109,0.03678912208092204
110,0.0350651076044622
111,0.033102433963787745
112,0.030948861414404692
