StoreID,ProductID,TransactionDateTime,Units,Price
3,16_1,2017-01-04 07:00:36,1,3.62
3,16_1,2017-01-04 07:00:45,1,3.62
3,16_1,2017-01-04 07:01:02,1,3.62
3,16_1,2017-01-04 07:01:13,1,3.62
3,17_1,2017-01-04 07:01:16,1,13.9
3,15_1,2017-01-04 07:01:32,1,5.95
3,8_1,2017-01-04 07:01:34,1,22.18
3,16_1,2017-01-04 07:02:28,1,3.62
3,16_1,2017-01-04 07:02:28,1,3.62
3,14_1,2017-01-04 07:02:31,1,8.22
3,20_1,2017-01-04 07:02:45,1,8.31
3,15_1,2017-01-04 07:03:21,1,5.95
3,11_1,2017-01-04 07:03:25,1,10.28
3,7_1,2017-01-04 07:03:25,1,18.58
3,12_1,2017-01-04 07:03:55,1,20.32
3,16_1,2017-01-04 07:04:38,1,3.62
3,16_1,2017-01-04 07:05:09,1,3.62
3,16_1,2017-01-04 07:05:26,1,3.62
3,20_1,2017-01-04 07:05:51,1,8.31
3,16_1,2017-01-04 07:05:58,1,3.62
3,11_1,2017-01-04 07:06:30,1,10.28
3,15_1,2017-01-04 07:06:59,1,5.95
3,15_1,2017-01-04 07:07:00,1,5.95
3,16_1,2017-01-04 07:07:10,1,3.62
3,16_1,2017-01-04 07:07:26,1,3.62
3,16_1,2017-01-04 07:07:42,1,3.62
3,4_1,2017-01-04 07:07:50,1,9.64
3,18_1,2017-01-04 07:07:52,1,18.89
3,20_1,2017-01-04 07:08:29,1,8.31
3,15_1,2017-01-04 07:08:35,1,5.95
3,4_1,2017-01-04 07:08:49,1,9.64
3,14_1,2017-01-04 07:09:50,1,8.22
3,10_1,2017-01-04 07:09:57,1,15.96
3,15_1,2017-01-04 07:10:04,1,5.95
3,20_1,2017-01-04 07:10:04,1,8.31
3,14_1,2017-01-04 07:10:10,1,8.22
3,14_1,2017-01-04 07:10:18,1,8.22
3,14_1,2017-01-04 07:10:24,1,8.22
3,12_1,2017-01-04 07:11:15,1,20.32
3,14_1,2017-01-04 07:11:15,1,8.22
3,16_1,2017-01-04 07:11:25,1,3.62
3,17_1,2017-01-04 07:11:44,1,13.9
3,20_1,2017-01-04 07:11:45,1,8.31
3,16_1,2017-01-04 07:11:50,1,3.62
3,20_1,2017-01-04 07:12:03,1,8.31
3,17_1,2017-01-04 07:12:18,1,13.9
3,16_1,2017-01-04 07:12:35,1,3.62
3,16_1,2017-01-04 07:12:37,1,3.62
3,14_1,2017-01-04 07:12:39,1,8.22
3,8_1,2017-01-04 07:12:56,1,22.18
3,14_1,2017-01-04 07:13:20,1,8.22
3,16_1,2017-01-04 07:13:40,1,3.62
3,4_1,2017-01-04 07:13:52,1,9.64
3,15_1,2017-01-04 07:14:47,1,5.95
3,11_1,2017-01-04 07:14:48,1,10.28
3,10_1,2017-01-04 07:14:59,1,15.96
3,16_1,2017-01-04 07:15:46,1,3.62
3,14_1,2017-01-04 07:15:51,1,8.22
3,15_1,2017-01-04 07:16:22,1,5.95
3,16_1,2017-01-04 07:17:09,1,3.62
3,7_1,2017-01-04 07:18:25,1,18.58
3,18_1,2017-01-04 07:18:38,1,18.89
3,16_1,2017-01-04 07:18:57,1,3.62
3,15_1,2017-01-04 07:19:06,1,5.95
3,16_1,2017-01-04 07:19:06,1,3.62
3,16_1,2017-01-04 07:19:14,1,3.62
3,14_1,2017-01-04 07:19:22,1,8.22
3,15_1,2017-01-04 07:19:38,1,5.95
3,20_1,2017-01-04 07:21:22,1,8.31
3,14_1,2017-01-04 07:21:54,1,8.22
3,16_1,2017-01-04 07:22:00,1,3.62
3,11_1,2017-01-04 07:22:06,1,10.28
3,16_1,2017-01-04 07:22:20,1,3.62
3,10_1,2017-01-04 07:22:47,1,15.96
3,16_1,2017-01-04 07:22:49,1,3.62
3,16_1,2017-01-04 07:23:02,1,3.62
3,15_1,2017-01-04 07:23:34,1,5.95
3,16_1,2017-01-04 07:23:54,1,3.62
3,10_1,2017-01-04 07:23:55,1,15.96
3,16_1,2017-01-04 07:24:01,1,3.62
3,20_1,2017-01-04 07:24:13,1,8.31
3,16_1,2017-01-04 07:24:58,1,3.62
3,16_1,2017-01-04 07:25:15,1,3.62
3,15_1,2017-01-04 07:26:02,1,5.95
3,11_1,2017-01-04 07:26:09,1,10.28
3,18_1,2017-01-04 07:26:20,1,18.89
3,16_1,2017-01-04 07:26:48,1,3.62
3,14_1,2017-01-04 07:26:49,1,8.22
3,16_1,2017-01-04 07:26:50,1,3.62
3,16_1,2017-01-04 07:27:07,1,3.62
3,16_1,2017-01-04 07:27:13,1,3.62
3,15_1,2017-01-04 07:27:16,1,5.95
3,16_1,2017-01-04 07:27:43,1,3.62
3,16_1,2017-01-04 07:27:49,1,3.62
3,18_1,2017-01-04 07:28:04,1,18.89
3,16_1,2017-01-04 07:29:23,1,3.62
3,16_1,2017-01-04 07:29:30,1,3.62
3,4_1,2017-01-04 07:29:35,1,9.64
3,16_1,2017-01-04 07:30:23,1,3.62
3,11_1,2017-01-04 07:30:39,1,10.28
3,16_1,2017-01-04 07:31:04,1,3.62
3,20_1,2017-01-04 07:31:12,1,8.31
3,20_1,2017-01-04 07:31:46,1,8.31
3,16_1,2017-01-04 07:31:49,1,3.62
3,12_1,2017-01-04 07:32:04,1,20.32
3,15_1,2017-01-04 07:32:30,1,5.95
3,14_1,2017-01-04 07:32:32,1,8.22
3,16_1,2017-01-04 07:33:11,1,3.62
3,15_1,2017-01-04 07:33:41,1,5.95
3,16_1,2017-01-04 07:34:02,1,3.62
3,16_1,2017-01-04 07:34:23,1,3.62
3,14_1,2017-01-04 07:34:34,1,8.22
3,15_1,2017-01-04 07:34:42,1,5.95
3,20_1,2017-01-04 07:34:55,1,8.31
3,16_1,2017-01-04 07:34:56,1,3.62
3,11_1,2017-01-04 07:35:31,1,10.28
3,11_1,2017-01-04 07:35:41,1,10.28
