StoreID,ProductID,TransactionDateTime,Units,Price
5,2_1,2017-01-03 07:00:02,1,15.98
5,16_1,2017-01-03 07:00:18,1,6.28
5,12_1,2017-01-03 07:00:21,1,4.0
5,12_1,2017-01-03 07:00:42,1,4.0
5,12_1,2017-01-03 07:01:00,1,4.0
5,12_1,2017-01-03 07:01:28,1,4.0
5,16_1,2017-01-03 07:01:30,1,6.28
5,10_1,2017-01-03 07:01:42,1,11.49
5,10_1,2017-01-03 07:02:03,1,11.49
5,2_1,2017-01-03 07:02:11,1,15.98
5,10_1,2017-01-03 07:02:27,1,11.49
5,12_1,2017-01-03 07:02:43,1,4.0
5,10_1,2017-01-03 07:02:47,1,11.49
5,10_1,2017-01-03 07:03:20,1,11.49
5,10_1,2017-01-03 07:03:56,1,11.49
5,16_1,2017-01-03 07:04:02,1,6.28
5,2_1,2017-01-03 07:04:58,1,15.98
5,6_1,2017-01-03 07:05:18,1,8.13
5,12_1,2017-01-03 07:05:44,1,4.0
5,10_1,2017-01-03 07:06:51,1,11.49
5,6_1,2017-01-03 07:06:57,1,8.13
5,16_1,2017-01-03 07:07:28,1,6.28
5,12_1,2017-01-03 07:07:30,1,4.0
5,12_1,2017-01-03 07:07:37,1,4.0
5,6_1,2017-01-03 07:07:55,1,8.13
5,12_1,2017-01-03 07:08:06,1,4.0
5,12_1,2017-01-03 07:08:08,1,4.0
5,12_1,2017-01-03 07:08:14,1,4.0
5,12_1,2017-01-03 07:08:34,1,4.0
5,16_1,2017-01-03 07:09:07,1,6.28
5,16_1,2017-01-03 07:09:17,1,6.28
5,12_1,2017-01-03 07:09:19,1,4.0
5,12_1,2017-01-03 07:09:42,1,4.0
5,12_1,2017-01-03 07:10:25,1,4.0
5,12_1,2017-01-03 07:10:26,1,4.0
5,6_1,2017-01-03 07:11:01,1,8.13
5,6_1,2017-01-03 07:11:11,1,8.13
5,16_1,2017-01-03 07:11:16,1,6.28
5,10_1,2017-01-03 07:11:19,1,11.49
5,6_1,2017-01-03 07:12:16,1,8.13
5,16_1,2017-01-03 07:13:25,1,6.28
5,6_1,2017-01-03 07:13:41,1,8.13
5,2_1,2017-01-03 07:13:55,1,15.98
5,6_1,2017-01-03 07:14:23,1,8.13
5,6_1,2017-01-03 07:14:55,1,8.13
5,6_1,2017-01-03 07:15:06,1,8.13
5,12_1,2017-01-03 07:15:10,1,4.0
5,16_1,2017-01-03 07:15:31,1,6.28
5,16_1,2017-01-03 07:15:59,1,6.28
5,12_1,2017-01-03 07:16:01,1,4.0
5,12_1,2017-01-03 07:16:34,1,4.0
5,10_1,2017-01-03 07:16:43,1,11.49
5,12_1,2017-01-03 07:17:13,1,4.0
5,16_1,2017-01-03 07:17:32,1,6.28
5,6_1,2017-01-03 07:17:32,1,8.13
5,16_1,2017-01-03 07:18:16,1,6.28
5,12_1,2017-01-03 07:18:35,1,4.0
5,10_1,2017-01-03 07:19:22,1,11.49
5,12_1,2017-01-03 07:19:56,1,4.0
5,16_1,2017-01-03 07:20:04,1,6.28
5,6_1,2017-01-03 07:20:34,1,8.13
5,16_1,2017-01-03 07:20:43,1,6.28
5,16_1,2017-01-03 07:20:55,1,6.28
5,12_1,2017-01-03 07:20:58,1,4.0
5,12_1,2017-01-03 07:21:02,1,4.0
