StoreID,ProductID,TransactionDateTime,Units,Price
1,8_1,2017-01-11 07:00:08,1,4.96
1,4_1,2017-01-11 07:00:28,1,3.03
1,4_1,2017-01-11 07:00:35,1,3.03
1,4_1,2017-01-11 07:00:39,1,3.03
1,8_1,2017-01-11 07:00:39,1,4.96
1,8_1,2017-01-11 07:00:40,1,4.96
1,4_1,2017-01-11 07:00:53,1,3.03
1,18_1,2017-01-11 07:00:55,1,17.32
1,20_1,2017-01-11 07:00:59,1,11.3
1,4_1,2017-01-11 07:01:01,1,3.03
1,8_1,2017-01-11 07:01:08,1,4.96
1,4_1,2017-01-11 07:01:27,1,3.03
1,18_1,2017-01-11 07:01:44,1,17.32
1,8_1,2017-01-11 07:01:47,1,4.96
1,20_1,2017-01-11 07:01:52,1,11.3
1,8_1,2017-01-11 07:02:10,1,4.96
1,4_1,2017-01-11 07:02:43,1,3.03
1,10_1,2017-01-11 07:02:52,1,10.05
1,10_1,2017-01-11 07:03:08,1,10.05
1,20_1,2017-01-11 07:03:12,1,11.3
1,20_1,2017-01-11 07:03:12,1,11.3
1,4_1,2017-01-11 07:03:33,1,3.03
1,8_1,2017-01-11 07:03:43,1,4.96
1,4_1,2017-01-11 07:03:45,1,3.03
1,12_1,2017-01-11 07:03:52,1,14.04
1,8_1,2017-01-11 07:03:57,1,4.96
1,12_1,2017-01-11 07:04:02,1,14.04
1,4_1,2017-01-11 07:04:09,1,3.03
1,7_1,2017-01-11 07:04:17,1,9.43
1,12_1,2017-01-11 07:04:37,1,14.04
1,10_1,2017-01-11 07:04:38,1,10.05
1,8_1,2017-01-11 07:04:44,1,4.96
1,8_1,2017-01-11 07:05:00,1,4.96
1,7_1,2017-01-11 07:05:32,1,9.43
1,4_1,2017-01-11 07:05:37,1,3.03
1,4_1,2017-01-11 07:05:41,1,3.03
1,4_1,2017-01-11 07:06:02,1,3.03
1,4_1,2017-01-11 07:06:28,1,3.03
1,8_1,2017-01-11 07:06:45,1,4.96
1,20_1,2017-01-11 07:06:52,1,11.3
1,8_1,2017-01-11 07:07:06,1,4.96
1,18_1,2017-01-11 07:07:10,1,17.32
1,7_1,2017-01-11 07:07:27,1,9.43
1,8_1,2017-01-11 07:07:39,1,4.96
1,4_1,2017-01-11 07:07:42,1,3.03
1,8_1,2017-01-11 07:07:42,1,4.96
1,8_1,2017-01-11 07:07:58,1,4.96
1,8_1,2017-01-11 07:08:07,1,4.96
1,3_1,2017-01-11 07:08:29,1,14.43
1,8_1,2017-01-11 07:08:38,1,4.96
1,4_1,2017-01-11 07:08:44,1,3.03
1,4_1,2017-01-11 07:09:20,1,3.03
1,8_1,2017-01-11 07:09:24,1,4.96
1,3_1,2017-01-11 07:09:34,1,14.43
1,8_1,2017-01-11 07:10:15,1,4.96
1,4_1,2017-01-11 07:10:21,1,3.03
1,4_1,2017-01-11 07:10:24,1,3.03
1,4_1,2017-01-11 07:11:08,1,3.03
1,10_1,2017-01-11 07:11:17,1,10.05
1,7_1,2017-01-11 07:11:22,1,9.43
1,8_1,2017-01-11 07:11:50,1,4.96
1,4_1,2017-01-11 07:11:51,1,3.03
1,8_1,2017-01-11 07:11:54,1,4.96
1,4_1,2017-01-11 07:12:06,1,3.03
1,7_1,2017-01-11 07:12:11,1,9.43
1,8_1,2017-01-11 07:12:16,1,4.96
1,12_1,2017-01-11 07:12:57,1,14.04
1,8_1,2017-01-11 07:13:00,1,4.96
1,20_1,2017-01-11 07:13:04,1,11.3
1,8_1,2017-01-11 07:13:07,1,4.96
1,8_1,2017-01-11 07:13:14,1,4.96
1,4_1,2017-01-11 07:13:17,1,3.03
1,4_1,2017-01-11 07:13:57,1,3.03
1,8_1,2017-01-11 07:13:58,1,4.96
1,10_1,2017-01-11 07:14:00,1,10.05
1,10_1,2017-01-11 07:14:18,1,10.05
1,8_1,2017-01-11 07:14:23,1,4.96
1,10_1,2017-01-11 07:14:26,1,10.05
1,4_1,2017-01-11 07:14:47,1,3.03
1,8_1,2017-01-11 07:14:54,1,4.96
1,7_1,2017-01-11 07:15:21,1,9.43
1,12_1,2017-01-11 07:15:31,1,14.04
1,18_1,2017-01-11 07:15:33,1,17.32
1,4_1,2017-01-11 07:15:38,1,3.03
1,18_1,2017-01-11 07:15:45,1,17.32
1,8_1,2017-01-11 07:15:51,1,4.96
1,8_1,2017-01-11 07:15:58,1,4.96
1,3_1,2017-01-11 07:16:20,1,14.43
1,8_1,2017-01-11 07:16:22,1,4.96
1,8_1,2017-01-11 07:16:48,1,4.96
