big_demand,prob_demand
402,0.01926449440911332
401,0.019665758642299712
400,0.020021685563641436
399,0.02032958760174406
398,0.020587099590338179
473,2.0472353955912097E-08
472,7.3904412636646054E-08
471,1.7728921278191779E-07
470,3.5326957156441979E-07
469,6.3148005248020549E-07
468,1.0501025755668554E-06
467,1.6576489391222876E-06
466,2.5149801144540479E-06
465,3.6975678402103812E-06
464,5.2979987815967564E-06
463,7.42871537062261E-06
462,1.0224980480955536E-05
461,1.3848045424334689E-05
460,1.8488492525571966E-05
459,2.4369714906776641E-05
458,3.1751487274682729E-05
457,4.0933572655632775E-05
456,5.2259301362769933E-05
455,6.6119050208513964E-05
454,8.29535422837649E-05
453,0.00010325688069389485
452,0.00012757922363942271
451,0.00015652900331577106
450,0.00019077458743561461
449,0.00023104527990268532
448,0.00027813155644630048
447,0.00033288443202961275
446,0.00039621385975144606
445,0.00046908606596140362
444,0.00055251973359487323
443,0.00064758095549686666
442,0.00075537689190910147
441,0.00087704808147285142
440,0.0010137593731220345
439,0.0011666894670995958
438,0.0013370190769216362
437,0.0015259177502229136
436,0.0017345294147092249
435,0.0019639567454595528
434,0.0022152444809897592
433,0.0024893618471324387
432,0.0027871842791425223
431,0.00310947466268511
430,0.0034568643426505573
429,0.0038298341742230317
428,0.0042286959124851614
427,0.0046535742543154582
426,0.0051043898587544607
425,0.0055808436788125446
424,0.0060823883528084337
423,0.0066082266568565111
422,0.0071573183540637143
421,0.007728358751307245
420,0.008319774212155984
419,0.0089297207733974055
418,0.0095560860718168928
417,0.010196494746029267
416,0.010848317431253349
415,0.011508683413526113
414,0.012174496954658047
413,0.012842441781161406
412,0.013509031581243126
411,0.014170624185063908
410,0.014823451346316239
409,0.01546365134823739
408,0.016087304089273894
407,0.016690468249797911
406,0.017269220092126267
405,0.017819693402777233
404,0.018338120049537956
403,0.018820870597544111
