big_demand,prob_lead_demand
819,0.0049173349276224214
780,0.014959156323114108
781,0.014924606471715483
782,0.014869988276048142
783,0.014795530403628415
784,0.014701536877392797
785,0.014588385083950207
786,0.01445652334563706
787,0.014306468077629773
788,0.014138800554591496
789,0.013954163314284026
790,0.013753256228234543
791,0.013536832271888018
792,0.013305693028679656
793,0.01306068396411449
794,0.01280268950723211
795,0.012532627977758034
796,0.012251446397798569
797,0.011960115227125322
798,0.011659623060926176
799,0.011350971328382541
800,0.011035169029581592
801,0.010713227547105715
802,0.010386155567178713
803,0.010054954143513322
804,0.009720611935021892
805,0.0093841006463483388
806,0.0090463706977830689
807,0.00870834714856189
808,0.0083709258948553491
809,0.00803497016095509
810,0.007701311894768627
811,0.007370739070461217
812,0.0070439984961247776
813,0.0067217935886808534
814,0.0064047824918989048
815,0.0060935765386642138
816,0.005788739055861373
817,0.0054907845075824364
818,0.005200177969844004
820,0.0046426213828072464
821,0.0043763542596439425
822,0.0041188020923993195
823,0.003870190417127758
824,0.0036306979553852718
825,0.0034004541158723133
826,0.0031795453254713328
827,0.0029680168277046374
828,0.0027658746451421105
829,0.0025730876835070179
830,0.002389589955094864
831,0.0022152828992011955
832,0.0020500377775407291
833,0.0018936981231210189
834,0.0017460822216964469
835,0.0016069856057577593
836,0.0014761835419926292
837,0.0013534334942661651
838,0.0012384775453983482
839,0.0011310447623387456
840,0.0010308534907376042
841,0.00093761356636671591
842,0.00085102843233345689
843,0.00077079715253786259
844,0.00069661631332715453
845,0.00062818180678738506
846,0.00056519049056189951
847,0.00050734172048673648
848,0.00045433875367124064
849,0.00040589002091729178
850,0.00036171026855378756
851,0.00032152157085745464
852,0.00028505421523168607
853,0.00025204746321870263
854,0.0002222501912254129
855,0.00019542141554987455
856,0.00017133070690459484
857,0.00014975850014748939
858,0.00013049630535453302
859,0.00011334682670405536
860,9.8123995895862137E-05
861,8.465292700381765E-05
862,7.2769799763331076E-05
863,6.2321678330505253E-05
864,5.316627252267739E-05
865,4.5171648465734626E-05
866,3.8215895436827123E-05
867,3.2186755506676683E-05
868,2.6981222358210574E-05
869,2.2505115392237143E-05
870,1.8672634930749724E-05
871,1.5405903998576834E-05
872,1.2634501808863141E-05
873,1.0294993701655137E-05
874,8.330461892101203E-06
875,6.6900409799166548E-06
876,5.3284617592904736E-06
877,4.2056064528005293E-06
878,3.2860780785878659E-06
879,2.5387862513525135E-06
880,1.9365513188430867E-06
881,1.4557283503659926E-06
882,1.0758521260845982E-06
883,7.79303928799904E-07
884,5.5100061636600559E-07
885,3.7810615528607507E-07
886,2.4976552623720582E-07
887,1.5686067162728668E-07
888,9.1787944590484055E-08
889,4.8256338334304979E-08
890,2.1105624194379341E-08
891,6.1434053791723261E-09
